vp,block,trial,type,row,rel,eva,primcol,tarcol,prime,target,response,rt,NA
90,4,10,test,3,ant,neg,a_pos_1,a_neg_1,ENTHUSIASTISCH,KRITISCH,negativ,0.5921520200972858,NA
90,4,11,test,8,un,neg,b_pos_2,a_neg_2,GANZ,NERVÖS,positiv,0.6832976890134252,NA
90,4,12,test,0,eval,pos,b_pos_1,a_pos_1,HARMONISCH,GUT,positiv,0.6609759682050503,NA
90,4,13,test,13,un,neg,a_pos_1,b_neg_2,LIEB,ORDINÄR,negativ,0.889873575056492,NA
90,4,14,test,16,eval,pos,a_pos_1,b_pos_1,ZUVORKOMMEND,KREATIV,positiv,0.8114252454559444,NA
90,4,15,test,18,ant,neg,b_pos_1,b_neg_2,KLUG,DOOF,negativ,0.49218495889392944,NA
90,4,16,test,11,eval,neg,a_neg_1,b_neg_2,LAUNISCH,UNATTRAKTIV,negativ,0.8954563774153821,NA
90,4,17,test,19,ant,neg,b_pos_1,b_neg_2,HELL,FINSTER,negativ,0.7853801755511657,NA
90,4,18,test,26,syn,neg,a_neg_2,a_neg_1,MISSGÜNSTIG,NEIDISCH,negativ,0.7829264727896231,NA
90,4,19,test,1,un,neg,b_pos_1,a_neg_2,FREI,UNPOPULÄR,negativ,0.6745599323368673,NA
90,4,20,test,12,syn,neg,a_neg_1,a_neg_2,SCHÜCHTERN,SCHEU,positiv,0.7614393152082234,NA
90,4,21,test,10,ant,pos,b_neg_1,b_pos_2,GEIZIG,SPENDABEL,positiv,1.0684414233521562,NA
90,4,22,test,2,eval,neg,b_neg_1,a_neg_1,AUFDRINGLICH,DICK,negativ,0.7373068014994053,NA
90,4,23,test,20,syn,neg,a_neg_1,a_neg_2,VERSTOßEN,AUSGEGRENZT,negativ,0.8569871829564305,NA
90,4,24,test,22,syn,pos,b_pos_2,b_pos_1,SORGFÄLTIG,GEWISSENHAFT,positiv,0.8435679376045075,NA
90,4,25,test,21,ant,neg,a_pos_2,a_neg_1,NAH,FREMD,positiv,0.7916130907066008,NA
90,4,26,test,27,un,neg,a_pos_1,b_neg_1,LEBHAFT,WANKELMÜTIG,negativ,0.7326611951696624,NA
90,4,27,test,14,eval,pos,a_pos_1,b_pos_2,UNKOMPLIZIERT,BEDACHT,negativ,0.9372278467721323,NA
90,4,28,test,7,syn,neg,b_neg_2,b_neg_1,TÜCKISCH,BETRÜGERISCH,negativ,0.7714488528256641,NA
90,4,29,test,15,syn,neg,b_neg_1,b_neg_2,ÖDE,LANGWEILIG,negativ,0.8902819133229748,NA
90,4,30,test,6,eval,pos,a_pos_2,b_pos_1,ZUVERSICHTLICH,GEBILDET,negativ,0.9420785675684523,NA
90,4,31,test,4,un,pos,b_neg_2,a_pos_2,KÄUFLICH,AUSGELASSEN,positiv,0.926012059739339,NA
90,4,32,test,5,ant,pos,a_neg_2,a_pos_2,TRAURIG,ZUFRIEDEN,positiv,0.958426009037566,NA
90,4,33,test,0,syn,neg,b_neg_1,b_neg_2,STREITSUCHEND,ZICKIG,negativ,0.8313112310923196,NA
90,4,34,test,15,un,pos,a_neg_1,b_pos_1,GEDANKENLOS,ABWECHSLUNGSREICH,positiv,1.0186660035230473,NA
90,4,35,test,7,syn,pos,a_pos_2,a_pos_1,TATKRÄFTIG,MOTIVIERT,positiv,0.7166097456187187,NA
90,4,36,test,12,un,pos,a_neg_1,b_pos_1,SCHÜCHTERN,LECKER,positiv,0.7621483177862624,NA
90,4,37,test,11,syn,pos,a_pos_2,a_pos_1,AUSGEGLICHEN,GELASSEN,positiv,0.7428988106298728,NA
90,4,38,test,5,eval,neg,a_neg_2,b_neg_2,TRAURIG,SCHLAMPIG,negativ,0.7637910062480069,NA
90,4,39,test,10,eval,neg,a_neg_1,b_neg_2,WECHSELHAFT,KNAUSERIG,negativ,0.8486043802548496,NA
90,4,40,test,23,ant,neg,a_pos_1,a_neg_2,FEINFÜHLIG,ABGESTUMPFT,negativ,0.6497094210460896,NA
90,4,41,test,17,syn,pos,a_pos_1,a_pos_2,FRIEDLICH,SANFTMÜTIG,positiv,0.8822248364335513,NA
90,4,42,test,27,syn,pos,a_pos_2,a_pos_1,QUIRLIG,LEBHAFT,negativ,0.7646219394334508,NA
90,4,43,test,1,ant,pos,a_neg_2,a_pos_2,UNPOPULÄR,ANGESEHEN,negativ,0.8680853573756648,NA
90,4,44,test,3,syn,pos,a_pos_1,a_pos_2,ENTHUSIASTISCH,BEGEISTERT,positiv,0.8892510604469969,NA
90,4,45,test,24,un,neg,b_pos_2,a_neg_2,EDEL,STRENG,negativ,0.9004238750293369,NA
90,4,46,test,18,syn,pos,b_pos_1,b_pos_2,KLUG,SCHLAU,negativ,0.7435546214442005,NA
90,4,47,test,9,ant,pos,b_neg_1,b_pos_1,STILLOS,ELEGANT,positiv,0.4789250634710908,NA
90,4,48,test,2,ant,pos,b_neg_1,b_pos_1,AUFDRINGLICH,TAKTVOLL,positiv,0.7949353162650384,NA
90,4,49,test,22,un,neg,b_pos_2,a_neg_1,SORGFÄLTIG,GROB,negativ,0.7986582889214795,NA
90,4,50,test,16,eval,neg,a_neg_1,b_neg_1,UNHÖFLICH,FANTASIELOS,negativ,0.669242738154992,NA
90,4,51,test,6,eval,neg,a_neg_2,b_neg_1,HOFFNUNGSLOS,UNWISSEND,negativ,0.7024087355210318,NA
90,4,52,test,4,eval,neg,b_neg_1,a_neg_1,KORRUPT,FREUDLOS,negativ,1.181683675422256,NA
90,4,53,test,20,eval,pos,a_pos_1,b_pos_2,AUFGENOMMEN,REIN,positiv,0.8790955707276438,NA
90,4,54,test,25,ant,neg,b_pos_1,b_neg_1,UNVOREINGENOMMEN,UNGERECHT,negativ,1.2146173203348147,NA
90,4,55,test,8,ant,pos,b_neg_2,b_pos_1,ZERSTÖRT,VOLLSTÄNDIG,positiv,0.877876663806596,NA
90,4,56,test,19,un,pos,b_neg_2,a_pos_2,FINSTER,GEMEINSAM,positiv,0.8144262669496336,NA
90,4,57,test,21,un,pos,b_neg_2,a_pos_1,DÄMLICH,VERTRAUT,negativ,0.9546695428656312,NA
90,4,58,test,13,eval,pos,a_pos_2,b_pos_2,NETT,KULTIVIERT,positiv,0.7049383180444369,NA
90,4,59,test,14,un,neg,b_pos_1,a_neg_2,WEISE,NERVIG,positiv,0.6206591029772726,NA
90,4,60,test,26,un,pos,a_neg_1,b_pos_2,NEIDISCH,SPAßIG,positiv,0.8618379672314009,NA
9,0,1,prac,3,un,pos,b_neg_1,a_pos_1,KRIMINELL,AKTIV,-1,3.086106936981664,NA
9,0,2,prac,6,ant,neg,b_pos_2,b_neg_1,GEMEINSCHAFTLICH,EGOISTISCH,positiv,1.7890025963039011,NA
9,0,3,prac,5,eval,pos,a_pos_1,b_pos_1,PRAGMATISCH,GENIAL,positiv,1.85937850855844,NA
9,0,4,prac,4,eval,neg,b_neg_1,a_neg_2,GEFÄHRLICH,AFFEKTIERT,positiv,0.6510337644466003,NA
9,0,5,prac,2,syn,neg,b_neg_1,b_neg_2,IDEENLOS,PHANTASIELOS,negativ,1.176245518226277,NA
9,0,6,prac,7,eval,neg,b_neg_1,a_neg_2,TOLLPATSCHIG,UNERBITTLICH,positiv,0.9275336813854993,NA
9,0,7,prac,1,syn,neg,a_neg_2,a_neg_1,WIDERLICH,ABSTOßEND,negativ,0.7225855152129426,NA
9,0,8,prac,0,un,neg,b_pos_2,a_neg_2,AUFGESCHLOSSEN,MANGELHAFT,negativ,0.8428515292962003,NA
9,0,9,prac,2,un,pos,a_neg_1,b_pos_1,REGNERISCH,INNOVATIV,positiv,0.6160140430890623,NA
9,0,10,prac,6,syn,pos,b_pos_1,b_pos_2,ALTRUISTISCH,GEMEINSCHAFTLICH,positiv,0.6673086519401806,NA
9,0,11,prac,7,ant,pos,a_neg_1,a_pos_2,ERBARMUNGSLOS,MENSCHLICH,positiv,0.47855466099989225,NA
9,0,12,prac,3,un,neg,b_pos_2,a_neg_1,RESPEKTABEL,SCHLAPP,negativ,0.589606690026389,NA
9,0,13,prac,5,ant,neg,a_pos_1,a_neg_1,PRAGMATISCH,KOMPLIZIERT,positiv,0.7939267502301083,NA
9,0,14,prac,0,eval,pos,a_pos_2,b_pos_1,IDEAL,OFFEN,positiv,0.821813500112244,NA
9,0,15,prac,1,syn,pos,a_pos_2,a_pos_1,BEZAUBERND,ENTZÜCKEND,positiv,0.9383156589865055,NA
9,0,16,prac,4,ant,pos,b_neg_2,b_pos_2,RISKANT,BESCHÜTZT,positiv,0.43250585133663566,NA
9,0,17,prac,7,un,neg,a_pos_1,b_neg_1,HUMAN,TOLLPATSCHIG,positiv,0.6803993578995602,NA
9,0,18,prac,1,un,pos,a_neg_1,b_pos_1,ABSTOßEND,LOCKER,positiv,0.7848013101211256,NA
9,0,19,prac,6,eval,pos,b_pos_2,a_pos_2,GEMEINSCHAFTLICH,ECHT,positiv,0.59158478028214,NA
9,0,20,prac,4,eval,pos,a_pos_1,b_pos_1,NATÜRLICH,SICHER,positiv,0.8728367078270773,NA
9,0,21,prac,3,syn,pos,a_pos_1,a_pos_2,AKTIV,MUNTER,negativ,0.48128220946540984,NA
9,0,22,prac,5,eval,neg,b_neg_1,a_neg_2,PLUMP,UMSTÄNDLICH,negativ,0.8025338108433302,NA
9,0,23,prac,2,ant,neg,a_pos_1,a_neg_2,SONNIG,NASS,negativ,0.5684205494838009,NA
9,0,24,prac,0,ant,pos,a_neg_1,a_pos_2,UNGENÜGEND,IDEAL,positiv,0.7183164109660463,NA
9,0,25,prac,7,un,pos,a_neg_2,b_pos_1,UNERBITTLICH,GESCHICKT,positiv,0.9597502794443215,NA
9,0,26,prac,1,ant,neg,a_pos_2,a_neg_2,BEZAUBERND,WIDERLICH,negativ,0.6452034021937961,NA
9,0,27,prac,2,syn,pos,b_pos_1,b_pos_2,INNOVATIV,ERFINDERISCH,negativ,0.6608356041837169,NA
9,0,28,prac,0,syn,neg,b_neg_2,b_neg_1,BIEDER,SPIEßIG,negativ,0.619905070038642,NA
9,0,29,prac,6,eval,neg,a_neg_1,b_neg_2,VERLOGEN,SELBSTSÜCHTIG,negativ,0.7951184454588583,NA
9,0,30,prac,5,ant,pos,a_neg_1,a_pos_1,KOMPLIZIERT,PRAGMATISCH,positiv,1.0949659887081762,NA
9,0,31,prac,4,un,neg,b_pos_1,a_neg_1,SICHER,ÜBERTRIEBEN,negativ,0.6756033167376041,NA
9,0,32,prac,3,syn,neg,b_neg_1,b_neg_2,KRIMINELL,ILLEGAL,negativ,0.7428578773711643,NA
9,1,1,warm,0,un,pos,a_neg_1,b_pos_2,UNGENÜGEND,AUFGESCHLOSSEN,positiv,0.823367245584998,NA
9,1,2,warm,2,eval,pos,b_pos_1,a_pos_2,INNOVATIV,HEITER,positiv,0.4535677472021371,NA
9,1,3,warm,7,syn,neg,b_neg_1,b_neg_2,TOLLPATSCHIG,STÜMPERHAFT,negativ,0.7487467871122095,NA
9,1,4,warm,0,ant,neg,b_pos_2,b_neg_2,AUFGESCHLOSSEN,BIEDER,negativ,0.6080832652913983,NA
9,1,5,test,15,eval,neg,a_neg_2,b_neg_2,UNSENSIBEL,LANGWEILIG,positiv,0.4656165802916336,NA
9,1,6,test,21,ant,pos,a_neg_1,a_pos_1,FREMD,VERTRAUT,positiv,0.5244547878731072,NA
9,1,7,test,14,syn,pos,a_pos_1,a_pos_2,UNKOMPLIZIERT,ANGENEHM,positiv,0.5085044909646749,NA
9,1,8,test,11,syn,pos,b_pos_2,b_pos_1,HÜBSCH,SCHÖN,positiv,0.5434152251576487,NA
9,1,9,test,26,ant,pos,b_neg_1,b_pos_2,UNLUSTIG,SPAßIG,positiv,0.2211419801910623,NA
9,1,10,test,10,un,pos,a_neg_2,b_pos_2,LABIL,SPENDABEL,positiv,0.66841741116571,NA
9,1,11,test,18,eval,pos,a_pos_2,b_pos_2,GÜTIG,SCHLAU,positiv,0.4475027963655699,NA
9,1,12,test,5,ant,pos,a_neg_1,a_pos_2,UNGLÜCKLICH,ZUFRIEDEN,positiv,0.3875250660124542,NA
9,1,13,test,22,un,neg,a_pos_1,b_neg_2,ZÄRTLICH,SCHLUDRIG,positiv,0.33237227862234403,NA
9,1,14,test,2,un,pos,a_neg_1,b_pos_2,DICK,DISKRET,positiv,0.9407061417537448,NA
9,1,15,test,23,eval,pos,a_pos_1,b_pos_1,FEINFÜHLIG,BEGNADET,positiv,0.6049368290989101,NA
9,1,16,test,17,eval,pos,a_pos_1,b_pos_1,FRIEDLICH,INTERESSANT,negativ,0.6644082512893293,NA
9,1,17,test,25,syn,neg,b_neg_1,b_neg_2,UNGERECHT,PARTEIISCH,positiv,0.7192989665056903,NA
9,1,18,test,4,ant,pos,a_neg_2,a_pos_2,BEDRÜCKT,AUSGELASSEN,positiv,0.701631277937934,NA
9,1,19,test,20,un,neg,a_pos_2,b_neg_2,INTEGRIERT,DRECKIG,negativ,0.8393470413363534,NA
9,1,20,test,27,syn,neg,a_neg_1,a_neg_2,TRÄGE,APATHISCH,negativ,0.8137095293478337,NA
9,1,21,test,16,un,pos,a_neg_1,b_pos_2,UNHÖFLICH,ORIGINELL,negativ,0.6284488737416988,NA
9,1,22,test,13,ant,neg,b_pos_1,b_neg_2,NIVEAUVOLL,ORDINÄR,negativ,1.0348640175740416,NA
9,1,23,test,8,ant,pos,a_neg_2,a_pos_1,NERVÖS,RUHIG,positiv,0.5514428760564652,NA
9,1,24,test,7,syn,pos,a_pos_2,a_pos_1,TATKRÄFTIG,MOTIVIERT,positiv,0.4687249730249219,NA
9,1,25,test,9,eval,neg,a_neg_1,b_neg_1,ÄNGSTLICH,STILLOS,negativ,1.0952209660816747,NA
9,1,26,test,3,syn,neg,a_neg_1,a_neg_2,KRITISCH,MÄKELIG,negativ,0.658731198604793,NA
9,1,27,test,12,syn,pos,b_pos_1,b_pos_2,LECKER,KÖSTLICH,positiv,0.3711127249296018,NA
9,1,28,test,24,eval,pos,a_pos_1,b_pos_2,WEICH,EDEL,positiv,0.7312203985493257,NA
9,1,29,test,6,un,neg,b_pos_1,a_neg_1,GEBILDET,PESSIMISTISCH,negativ,0.7287347214107395,NA
9,1,30,test,1,eval,pos,a_pos_2,b_pos_2,ANGESEHEN,UNGEZWUNGEN,positiv,0.6542325584187972,NA
9,1,31,test,0,un,pos,b_neg_1,a_pos_2,STREITSUCHEND,POSITIV,positiv,0.6422128108882088,NA
9,1,32,test,19,un,neg,a_pos_2,b_neg_1,GEMEINSAM,DUNKEL,negativ,1.1442067366702975,NA
9,1,33,test,7,eval,neg,a_neg_2,b_neg_1,TEILNAHMSLOS,BETRÜGERISCH,negativ,0.684211113998316,NA
9,1,34,test,14,syn,neg,a_neg_1,a_neg_2,LÄSTIG,NERVIG,negativ,0.5832820594663778,NA
9,1,35,test,9,syn,pos,b_pos_2,b_pos_1,ANMUTIG,ELEGANT,positiv,1.2455032775708748,NA
9,1,36,test,12,ant,neg,b_pos_2,b_neg_1,KÖSTLICH,FAD,negativ,0.6186923576317074,NA
9,1,37,test,0,syn,neg,b_neg_1,b_neg_2,STREITSUCHEND,ZICKIG,negativ,0.7025305580053753,NA
9,1,38,test,1,ant,neg,a_pos_1,a_neg_1,GESCHÄTZT,UNBELIEBT,negativ,0.4762898211162866,NA
9,1,39,test,3,ant,pos,a_neg_1,a_pos_2,KRITISCH,BEGEISTERT,positiv,0.6724889157566563,NA
9,1,40,test,15,un,pos,b_neg_2,a_pos_1,LANGWEILIG,EINFÜHLSAM,negativ,0.42963934145521,NA
9,1,41,test,8,eval,neg,a_neg_2,b_neg_1,NERVÖS,KAPUTT,negativ,0.5461119091433634,NA
9,1,42,test,24,un,neg,b_pos_2,a_neg_1,EDEL,HART,negativ,0.6415861063434957,NA
9,1,43,test,11,eval,neg,a_neg_1,b_neg_1,LAUNISCH,HÄSSLICH,negativ,0.5669828677005881,NA
9,1,44,test,2,ant,neg,a_pos_1,a_neg_1,SCHLANK,DICK,negativ,0.49829946388851204,NA
9,1,45,test,25,un,pos,a_neg_2,b_pos_2,VERKLEMMT,FAIR,positiv,0.6850849563300442,NA
9,1,46,test,10,ant,neg,b_pos_1,b_neg_2,FREIGIEBIG,KNAUSERIG,negativ,0.6670761012666091,NA
9,1,47,test,26,eval,neg,a_neg_1,b_neg_1,NEIDISCH,UNLUSTIG,negativ,0.6227954042267233,NA
9,1,48,test,23,syn,neg,b_neg_2,b_neg_1,UNFÄHIG,UNBEGABT,negativ,0.5945905654437998,NA
9,1,49,test,18,syn,neg,b_neg_1,b_neg_2,DUMM,DOOF,negativ,0.5659528913710663,NA
9,1,50,test,27,ant,pos,a_neg_1,a_pos_2,TRÄGE,QUIRLIG,negativ,0.7976211021679277,NA
9,1,51,test,22,eval,pos,b_pos_1,a_pos_1,GEWISSENHAFT,ZÄRTLICH,negativ,0.4309161479409973,NA
9,1,52,test,6,un,pos,a_neg_1,b_pos_2,PESSIMISTISCH,BELESEN,negativ,0.7717744633001539,NA
9,1,53,test,5,eval,neg,a_neg_2,b_neg_1,TRAURIG,UNORDENTLICH,negativ,1.766170772150958,NA
9,1,54,test,19,syn,pos,b_pos_2,b_pos_1,STRAHLEND,HELL,positiv,0.4222062943284145,NA
9,1,55,test,16,ant,neg,a_pos_2,a_neg_2,GALANT,TAKTLOS,negativ,0.5172104773877931,NA
9,1,56,test,17,un,neg,a_pos_1,b_neg_1,FRIEDLICH,EINTÖNIG,negativ,0.7884508358055338,NA
9,1,57,test,20,syn,pos,a_pos_1,a_pos_2,AUFGENOMMEN,INTEGRIERT,positiv,0.7296211420144135,NA
9,1,58,test,13,eval,pos,a_pos_2,b_pos_2,NETT,KULTIVIERT,positiv,0.7884704361346824,NA
9,1,59,test,4,un,neg,b_pos_2,a_neg_2,EHRENVOLL,BEDRÜCKT,negativ,0.8175094551494179,NA
9,1,60,test,21,ant,neg,b_pos_1,b_neg_1,INTELLIGENT,BLÖD,positiv,0.8622359285154567,NA
9,2,1,warm,3,ant,pos,b_neg_1,b_pos_1,KRIMINELL,ANSTÄNDIG,negativ,0.9202104381068252,NA
9,2,2,warm,1,eval,neg,a_neg_2,b_neg_1,WIDERLICH,ZWANGHAFT,negativ,0.5595679104838367,NA
9,2,3,warm,4,syn,pos,a_pos_2,a_pos_1,BODENSTÄNDIG,NATÜRLICH,positiv,0.6312418525727186,NA
9,2,4,warm,5,un,neg,a_pos_2,b_neg_2,PRAKTISCH,IDIOTISCH,negativ,0.644470495328137,NA
9,2,5,test,15,syn,pos,b_pos_2,b_pos_1,VIELSEITIG,ABWECHSLUNGSREICH,negativ,0.695179597783335,NA
9,2,6,test,19,eval,neg,b_neg_2,a_neg_1,FINSTER,GETRENNT,negativ,0.6501836700428721,NA
9,2,7,test,3,ant,neg,a_pos_2,a_neg_1,BEGEISTERT,KRITISCH,positiv,0.38450106755570734,NA
9,2,8,test,6,ant,pos,a_neg_1,a_pos_1,PESSIMISTISCH,OPTIMISTISCH,negativ,0.6165944648269073,NA
9,2,9,test,20,un,pos,b_neg_1,a_pos_1,SCHMUTZIG,AUFGENOMMEN,positiv,0.24436869666696948,NA
9,2,10,test,26,un,neg,b_pos_2,a_neg_2,SPAßIG,MISSGÜNSTIG,negativ,0.8377495955415236,NA
9,2,11,test,16,un,neg,a_pos_1,b_neg_1,ZUVORKOMMEND,FANTASIELOS,negativ,0.7006796019356765,NA
9,2,12,test,25,eval,pos,b_pos_2,a_pos_1,FAIR,LEIDENSCHAFTLICH,positiv,0.9497466248701399,NA
9,2,13,test,17,un,pos,b_neg_2,a_pos_1,MONOTON,FRIEDLICH,positiv,0.7996810592459149,NA
9,2,14,test,0,eval,pos,a_pos_1,b_pos_1,GUT,HARMONISCH,negativ,0.7304690331337212,NA
9,2,15,test,5,syn,neg,a_neg_2,a_neg_1,TRAURIG,UNGLÜCKLICH,negativ,0.5192721054445981,NA
9,2,16,test,9,ant,neg,b_pos_2,b_neg_2,ANMUTIG,UNFEIN,negativ,0.6558270223008889,NA
9,2,17,test,13,un,pos,b_neg_2,a_pos_1,ORDINÄR,LIEB,negativ,0.5400329568381109,NA
9,2,18,test,21,eval,pos,b_pos_2,a_pos_2,GESCHEIT,NAH,positiv,0.6222925162826916,NA
9,2,19,test,4,syn,pos,a_pos_2,a_pos_1,AUSGELASSEN,UNBESCHWERT,positiv,0.8529598316812425,NA
9,2,20,test,1,syn,neg,b_neg_2,b_neg_1,EINGESPERRT,GEFANGEN,negativ,1.0057802278455306,NA
9,2,21,test,24,ant,pos,b_neg_1,b_pos_1,BILLIG,WERTVOLL,positiv,0.47688760861303425,NA
9,2,22,test,14,un,pos,a_neg_1,b_pos_1,LÄSTIG,WEISE,positiv,0.6355704652066032,NA
9,2,23,test,23,ant,neg,a_pos_1,a_neg_1,FEINFÜHLIG,GEFÜHLLOS,negativ,0.5134932563210409,NA
9,2,24,test,10,un,neg,b_pos_2,a_neg_1,SPENDABEL,WECHSELHAFT,positiv,0.730840300542275,NA
9,2,25,test,22,ant,pos,b_neg_2,b_pos_1,SCHLUDRIG,GEWISSENHAFT,negativ,0.8939250980450064,NA
9,2,26,test,2,syn,pos,a_pos_2,a_pos_1,FIT,SCHLANK,positiv,0.6443761539179372,NA
9,2,27,test,11,ant,neg,b_pos_1,b_neg_2,SCHÖN,UNATTRAKTIV,negativ,0.9956436727877839,NA
9,2,28,test,8,syn,pos,a_pos_1,a_pos_2,RUHIG,ENTSPANNT,positiv,0.5251607319323863,NA
9,2,29,test,18,syn,pos,a_pos_1,a_pos_2,WARMHERZIG,GÜTIG,positiv,0.46801172461809687,NA
9,2,30,test,27,un,pos,a_neg_1,b_pos_2,TRÄGE,STETIG,negativ,0.4657713130909963,NA
9,2,31,test,7,ant,pos,a_neg_2,a_pos_2,TEILNAHMSLOS,TATKRÄFTIG,positiv,0.8373707238526933,NA
9,2,32,test,12,syn,neg,a_neg_1,a_neg_2,SCHÜCHTERN,SCHEU,negativ,0.6393857919949146,NA
9,2,33,test,17,eval,neg,a_neg_2,b_neg_2,ANGRIFFSLUSTIG,MONOTON,positiv,0.4672117483926077,NA
9,2,34,test,23,un,pos,b_neg_2,a_pos_2,UNFÄHIG,SENSIBEL,negativ,0.4360438928857084,NA
9,2,35,test,15,un,neg,a_pos_1,b_neg_1,EINFÜHLSAM,ÖDE,positiv,0.5842891691375325,NA
9,2,36,test,0,un,neg,b_pos_2,a_neg_2,EINTRÄCHTIG,NEGATIV,negativ,0.7186394574435547,NA
9,2,37,test,19,eval,pos,a_pos_1,b_pos_2,ZUSAMMEN,STRAHLEND,positiv,0.5412151081718193,NA
9,2,38,test,12,eval,pos,a_pos_1,b_pos_1,GESELLIG,LECKER,positiv,0.4505327764851028,NA
9,2,39,test,16,ant,pos,a_neg_2,a_pos_2,TAKTLOS,GALANT,positiv,0.5320054749273639,NA
9,2,40,test,13,eval,neg,a_neg_2,b_neg_1,GEMEIN,PRIMITIV,positiv,0.4421334727630933,NA
9,2,41,test,11,eval,pos,b_pos_1,a_pos_1,SCHÖN,GELASSEN,positiv,0.7023638892903388,NA
9,2,42,test,20,eval,neg,a_neg_1,b_neg_1,VERSTOßEN,SCHMUTZIG,negativ,0.6018483779109625,NA
9,2,43,test,2,un,neg,b_pos_2,a_neg_2,DISKRET,FETT,positiv,0.6962382336315324,NA
9,2,44,test,9,ant,pos,a_neg_2,a_pos_2,FEIGE,TAPFER,positiv,0.5749604657186194,NA
9,2,45,test,7,syn,neg,a_neg_2,a_neg_1,TEILNAHMSLOS,UNBETEILIGT,negativ,0.6303871800317974,NA
9,2,46,test,22,ant,neg,b_pos_2,b_neg_1,SORGFÄLTIG,NACHLÄSSIG,negativ,0.7436618808206149,NA
9,2,47,test,14,eval,neg,a_neg_1,b_neg_2,LÄSTIG,TÖRICHT,positiv,0.9743853869325695,NA
9,2,48,test,18,ant,neg,a_pos_1,a_neg_1,WARMHERZIG,KALT,negativ,0.8741170447242764,NA
9,2,49,test,5,un,pos,a_neg_1,b_pos_2,UNGLÜCKLICH,PRÄZISE,positiv,0.3707344346090716,NA
9,2,50,test,24,syn,neg,b_neg_1,b_neg_2,BILLIG,SCHÄBIG,negativ,0.7838204996916113,NA
9,2,51,test,8,un,neg,b_pos_1,a_neg_2,VOLLSTÄNDIG,NERVÖS,positiv,1.2355843712239756,NA
9,2,52,test,25,ant,neg,a_pos_1,a_neg_2,LEIDENSCHAFTLICH,VERKLEMMT,negativ,0.833226760151034,NA
9,2,53,test,6,eval,neg,b_neg_2,a_neg_2,AHNUNGSLOS,HOFFNUNGSLOS,positiv,0.583843199805013,NA
9,2,54,test,1,ant,pos,b_neg_1,b_pos_1,GEFANGEN,FREI,positiv,0.7958983689692839,NA
9,2,55,test,21,syn,neg,b_neg_1,b_neg_2,BLÖD,DÄMLICH,positiv,0.5614418719551091,NA
9,2,56,test,10,eval,pos,b_pos_1,a_pos_2,FREIGIEBIG,STABIL,positiv,0.7231153288159747,NA
9,2,57,test,3,syn,pos,b_pos_1,b_pos_2,BESCHEIDEN,GENÜGSAM,positiv,1.245209094543273,NA
9,2,58,test,4,syn,neg,b_neg_2,b_neg_1,KÄUFLICH,KORRUPT,negativ,0.5171493357316795,NA
9,2,59,test,26,syn,pos,a_pos_1,a_pos_2,WOHLWOLLEND,GÖNNEND,positiv,0.5680758900086419,NA
9,2,60,test,27,eval,neg,b_neg_2,a_neg_1,SPRUNGHAFT,TRÄGE,negativ,0.5118088575739524,NA
9,3,1,warm,3,ant,neg,a_pos_1,a_neg_2,AKTIV,MATT,negativ,0.8864359307818397,NA
9,3,2,warm,5,un,pos,a_neg_1,b_pos_2,KOMPLIZIERT,BRILLIANT,negativ,0.5979045785989721,NA
9,3,3,warm,4,syn,neg,b_neg_1,b_neg_2,GEFÄHRLICH,RISKANT,negativ,0.663448307528126,NA
9,3,4,warm,1,eval,pos,b_pos_1,a_pos_2,LOCKER,BEZAUBERND,negativ,0.38810222579857456,NA
9,3,5,test,22,syn,neg,a_neg_2,a_neg_1,RUPPIG,GROB,negativ,0.6129653741434004,NA
9,3,6,test,26,un,pos,b_neg_1,a_pos_1,UNLUSTIG,WOHLWOLLEND,positiv,0.6117787444892069,NA
9,3,7,test,9,un,neg,b_pos_2,a_neg_1,ANMUTIG,ÄNGSTLICH,negativ,0.48664884182458695,NA
9,3,8,test,16,syn,neg,a_neg_2,a_neg_1,TAKTLOS,UNHÖFLICH,negativ,0.8331928306420543,NA
9,3,9,test,0,eval,neg,a_neg_2,b_neg_1,NEGATIV,STREITSUCHEND,positiv,0.8270483322633,NA
9,3,10,test,19,un,pos,b_neg_2,a_pos_2,FINSTER,GEMEINSAM,positiv,0.5935568957785936,NA
9,3,11,test,21,syn,pos,b_pos_2,b_pos_1,GESCHEIT,INTELLIGENT,positiv,0.602705990576042,NA
9,3,12,test,24,ant,neg,a_pos_2,a_neg_2,ZART,STRENG,negativ,0.9586081474703072,NA
9,3,13,test,4,ant,neg,a_pos_1,a_neg_1,UNBESCHWERT,FREUDLOS,positiv,0.8587712543708312,NA
9,3,14,test,11,syn,neg,a_neg_2,a_neg_1,GEREIZT,LAUNISCH,negativ,1.0458895717524974,NA
9,3,15,test,1,eval,neg,b_neg_2,a_neg_2,EINGESPERRT,UNPOPULÄR,positiv,0.6128959038292577,NA
9,3,16,test,23,eval,neg,b_neg_2,a_neg_2,UNFÄHIG,ABGESTUMPFT,positiv,1.4132279438375568,NA
9,3,17,test,10,syn,neg,a_neg_1,a_neg_2,WECHSELHAFT,LABIL,negativ,0.787810980540579,NA
9,3,18,test,27,eval,pos,b_pos_2,a_pos_1,STETIG,LEBHAFT,positiv,0.7499662725141596,NA
9,3,19,test,18,eval,neg,b_neg_1,a_neg_2,DUMM,UNBARMHERZIG,negativ,1.1902101023912943,NA
